course_id,course_code,context,question,answer
140,,"Cử nhân ngành An toàn Thông tin (Áp dụng từ khóa 18 - 2023) Sinh viên tốt nghiệp ngành An toàn thông tin nắm vững kiến thức cơ bản và chuyên sâu về đảm bảo an toàn thông tin cho các hệ thống thông tin, hạ tầng mạng, đáp ứng yêu cầu về nghiên cứu, ứng dụng, có khả năng áp dụng các kiến thức bảo mật vào thiết kế, cài đặt, đánh giá, vận hành hệ thống thông tin. Ngoài ra, chương trình đào tạo cũng tập trung trang bị cho người học các kỹ năng và thái độ đảm bảo sinh viên tốt nghiệp có khả năng làm việc nhóm, phẩm chất chính trị tốt, ý thức tổ chức kỷ luật và có đạo đức nghề nghiệp.",Sinh viên tốt nghiệp ngành An toàn thông tin có khả năng áp dụng kiến thức bảo mật vào những công việc gì?,"thiết kế, cài đặt, đánh giá, vận hành hệ thống thông tin"
140,,"Cử nhân ngành An toàn Thông tin (Áp dụng từ khóa 18 - 2023) Sinh viên tốt nghiệp ngành An toàn thông tin nắm vững kiến thức cơ bản và chuyên sâu về đảm bảo an toàn thông tin cho các hệ thống thông tin, hạ tầng mạng, đáp ứng yêu cầu về nghiên cứu, ứng dụng, có khả năng áp dụng các kiến thức bảo mật vào thiết kế, cài đặt, đánh giá, vận hành hệ thống thông tin. Ngoài ra, chương trình đào tạo cũng tập trung trang bị cho người học các kỹ năng và thái độ đảm bảo sinh viên tốt nghiệp có khả năng làm việc nhóm, phẩm chất chính trị tốt, ý thức tổ chức kỷ luật và có đạo đức nghề nghiệp.",Sinh viên tốt nghiệp ngành An toàn thông tin đáp ứng yêu cầu về gì?,"nghiên cứu, ứng dụng"
140,,"Cử nhân ngành An toàn Thông tin (Áp dụng từ khóa 18 - 2023) Sinh viên tốt nghiệp ngành An toàn thông tin nắm vững kiến thức cơ bản và chuyên sâu về đảm bảo an toàn thông tin cho các hệ thống thông tin, hạ tầng mạng, đáp ứng yêu cầu về nghiên cứu, ứng dụng, có khả năng áp dụng các kiến thức bảo mật vào thiết kế, cài đặt, đánh giá, vận hành hệ thống thông tin. Ngoài ra, chương trình đào tạo cũng tập trung trang bị cho người học các kỹ năng và thái độ đảm bảo sinh viên tốt nghiệp có khả năng làm việc nhóm, phẩm chất chính trị tốt, ý thức tổ chức kỷ luật và có đạo đức nghề nghiệp.",Sinh viên tốt nghiệp ngành An toàn thông tin nắm vững kiến thức gì?,"kiến thức cơ bản và chuyên sâu về đảm bảo an toàn thông tin cho các hệ thống thông tin, hạ tầng mạng"
140,,"Cử nhân ngành An toàn Thông tin (Áp dụng từ khóa 18 - 2023) Sinh viên tốt nghiệp ngành An toàn thông tin nắm vững kiến thức cơ bản và chuyên sâu về đảm bảo an toàn thông tin cho các hệ thống thông tin, hạ tầng mạng, đáp ứng yêu cầu về nghiên cứu, ứng dụng, có khả năng áp dụng các kiến thức bảo mật vào thiết kế, cài đặt, đánh giá, vận hành hệ thống thông tin. Ngoài ra, chương trình đào tạo cũng tập trung trang bị cho người học các kỹ năng và thái độ đảm bảo sinh viên tốt nghiệp có khả năng làm việc nhóm, phẩm chất chính trị tốt, ý thức tổ chức kỷ luật và có đạo đức nghề nghiệp.",Chương trình đào tạo ngành An toàn thông tin trang bị cho sinh viên phẩm chất chính trị như thế nào?,phẩm chất chính trị tốt
140,,"Cử nhân ngành An toàn Thông tin (Áp dụng từ khóa 18 - 2023) Sinh viên tốt nghiệp ngành An toàn thông tin nắm vững kiến thức cơ bản và chuyên sâu về đảm bảo an toàn thông tin cho các hệ thống thông tin, hạ tầng mạng, đáp ứng yêu cầu về nghiên cứu, ứng dụng, có khả năng áp dụng các kiến thức bảo mật vào thiết kế, cài đặt, đánh giá, vận hành hệ thống thông tin. Ngoài ra, chương trình đào tạo cũng tập trung trang bị cho người học các kỹ năng và thái độ đảm bảo sinh viên tốt nghiệp có khả năng làm việc nhóm, phẩm chất chính trị tốt, ý thức tổ chức kỷ luật và có đạo đức nghề nghiệp.",Chương trình đào tạo ngành An toàn thông tin trang bị cho sinh viên khả năng làm việc nhóm như thế nào?,đảm bảo sinh viên tốt nghiệp có khả năng làm việc nhóm
140,,"Cử nhân ngành An toàn Thông tin (Áp dụng từ khóa 18 - 2023) Sinh viên tốt nghiệp ngành An toàn thông tin nắm vững kiến thức cơ bản và chuyên sâu về đảm bảo an toàn thông tin cho các hệ thống thông tin, hạ tầng mạng, đáp ứng yêu cầu về nghiên cứu, ứng dụng, có khả năng áp dụng các kiến thức bảo mật vào thiết kế, cài đặt, đánh giá, vận hành hệ thống thông tin. Ngoài ra, chương trình đào tạo cũng tập trung trang bị cho người học các kỹ năng và thái độ đảm bảo sinh viên tốt nghiệp có khả năng làm việc nhóm, phẩm chất chính trị tốt, ý thức tổ chức kỷ luật và có đạo đức nghề nghiệp.",Sinh viên tốt nghiệp ngành An toàn thông tin có khả năng nghiên cứu và ứng dụng như thế nào?,"đáp ứng yêu cầu về nghiên cứu, ứng dụng"
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Môn học CE435 có định hướng thiết kế và kiểm tra gì?,một lõi IP hoặc một IC theo định hướng VLSI
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Sinh viên sẽ nắm bắt qui trình gì trong môn học CE435?,"qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp"
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Nội dung môn học CE435 sẽ được ban hành cụ thể theo thời gian nào?,theo từng học kỳ đào tạo
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Nội dung chính của môn học CE435 dự kiến bao gồm những gì?,"giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI"
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Môn học CE435 nhằm đáp ứng yêu cầu của ai?,thị trường lao động
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Môn học CE435 có định hướng thiết kế gì?,theo định hướng VLSI
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Nội dung môn học CE435 sẽ được ban hành như thế nào?,cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Sinh viên cần làm gì trong môn học CE435?,"hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp"
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Môn học CE435 có mục tiêu gì?,kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động
141,CE435,"Môn học CE435 - Chuyên đề thiết kế hệ vi mạch 2, nhằm mục tiêu kết hợp với doanh nghiệp trong việc đào tạo công nghệ mới để đáp ứng yêu cầu của thị trường lao động. Nội dung môn học sẽ được ban hành cụ thể theo từng học kỳ đào tạo và có định dạng giống theo đề cương môn học này. Nội dung chính dự kiến bao gồm: giới thiệu và cập nhật các công nghệ vi mạch hiện đại, giới thiệu công nghệ thiết kế, hiện thực và kiểm tra một lõi IP hoặc một IC theo định hướng VLSI. Sinh viên cần hiện thực một lõi IP hoặc một IC ứng dụng công nghệ mới để nắm bắt qui trình thiết kế, hiện thực và kiểm tra vi mạch thiết kế như tại doanh nghiệp.",Môn học CE435 giới thiệu về công nghệ gì?,công nghệ vi mạch hiện đại
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 giúp sinh viên giải quyết các vấn đề trong lĩnh vực nào?,khoa học máy tính
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 giúp sinh viên khám phá và vận dụng những gì?,các giải thuật và cấu trúc dữ liệu thường dùng
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 giúp sinh viên nâng cao kỹ năng đã học ở đâu?,các khóa trước
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 củng cố và nâng cao kỹ năng gì?,kỹ năng lập trình
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 giới thiệu về vai trò của những thành tố nào trong chương trình?,giải thuật và tổ chức dữ liệu
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 có mã số là gì?,IT003
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn học IT003 có tên là gì?,Cấu trúc dữ liệu và giải thuật
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 có mục đích gì?,giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu
142,IT003,Môn Cấu trúc dữ liệu và giải thuật (IT003) giới thiệu vai trò quan trọng của giải thuật và tổ chức dữ liệu - những thành tố cơ bản trong mọi chương trình. Sinh viên sẽ khám phá và vận dụng các giải thuật và cấu trúc dữ liệu thường dùng để giải quyết các vấn đề trong lĩnh vực khoa học máy tính. Môn học này củng cố và nâng cao kỹ năng lập trình đã học ở các khóa trước.,Môn IT003 giúp sinh viên khám phá và vận dụng các giải thuật và cấu trúc dữ liệu để làm gì?,giải quyết các vấn đề trong lĩnh vực khoa học máy tính
143,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân văn bằng đại học thứ 2. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 74 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2.5 năm (5 học kỳ chính).,Chương trình đào tạo ngành Công nghệ Thông tin bao gồm cả môn học nào?,ngoại ngữ
143,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân văn bằng đại học thứ 2. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 74 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2.5 năm (5 học kỳ chính).,Ngành Công nghệ Thông tin đào tạo cử nhân văn bằng gì?,cử nhân văn bằng đại học thứ 2
143,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân văn bằng đại học thứ 2. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 74 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2.5 năm (5 học kỳ chính).,Thời gian đào tạo của ngành Công nghệ Thông tin là bao lâu?,2.5 năm (5 học kỳ chính)
143,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân văn bằng đại học thứ 2. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 74 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2.5 năm (5 học kỳ chính).,Ngành Công nghệ Thông tin áp dụng từ khóa nào?,Khoá 18 - 2023
143,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân văn bằng đại học thứ 2. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 74 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2.5 năm (5 học kỳ chính).,Số tín chỉ tối thiểu cần để hoàn thành chương trình đào tạo ngành Công nghệ Thông tin là bao nhiêu?,Tối thiểu 74 tín chỉ
143,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân văn bằng đại học thứ 2. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 74 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2.5 năm (5 học kỳ chính).,Hình thức đào tạo của ngành Công nghệ Thông tin là gì?,Chính quy tập trung
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Cấu trúc mạng nào được hiểu trong bài toán phân loại đối tượng?,mạng nơ-ron tích chập (Convolutional Neural Network - CNN)
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Mạng CNN có ứng dụng trong các bài toán nào?,"nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng"
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Môn học CS431 trang bị kiến thức để triển khai thuật toán nào?,thuật toán huấn luyện Gradient Descent
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Sinh viên sẽ sử dụng thuật toán Gradient Descent để huấn luyện gì?,mạng nơ-ron (Neural Network - NN)
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Môn CS431 giới thiệu những kiến thức nền tảng về lĩnh vực nào?,học máy
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Môn học CS431 tập trung vào các phương pháp học máy hiện đại nào?,học sâu (Deep Learning)
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện nào trong môn CS431?,Gradient Descent
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Tên đầy đủ của môn CS431 là gì?,Các kĩ thuật học sâu và ứng dụng
144,CS431,"Môn CS431 có tên gọi đầy đủ là ""Các kĩ thuật học sâu và ứng dụng"". Môn học này giới thiệu những kiến thức nền tảng về học máy, đồng thời tập trung vào các phương pháp học máy hiện đại như học sâu (Deep Learning). Thông qua môn học, sinh viên sẽ được trang bị kiến thức để triển khai thuật toán huấn luyện Gradient Descent và sử dụng nó để huấn luyện mạng nơ-ron (Neural Network - NN), hiểu về cấu trúc mạng nơ-ron tích chập (Convolutional Neural Network - CNN) trong bài toán phân loại đối tượng, kỹ thuật huấn luyện lại mạng CNN cho dữ liệu mới và các ứng dụng của mạng CNN trong các bài toán như nhận dạng khuôn mặt, phát hiện đối tượng và truy vấn đối tượng.",Kỹ thuật nào được sử dụng để huấn luyện lại mạng CNN cho dữ liệu mới?,kỹ thuật huấn luyện lại mạng CNN
145,IT012,"Môn Tổ chức và Cấu trúc Máy tính II (mã IT012) cung cấp những hiểu biết cơ bản về kiến trúc máy tính, bao gồm:  - Biến đổi lịch sử và công nghệ trong sự phát triển của máy tính - Hoạt động và nguyên lý đằng sau các thành phần máy tính - Cách dữ liệu được biểu diễn và xử lý trong máy tính - Phân tích mạch số cơ bản - Kiến trúc tập lệnh, lập trình ngôn ngữ máy - Các nguyên tắc hoạt động của bộ xử lý",Môn IT012 cung cấp hiểu biết về phân tích mạch số gì?,cơ bản
